Geneid,nodule_al_uniq,root_al_uniq,nodule_almult,root_almult
gene:GLYMA_01G062200,15,8,23,19
gene:GLYMA_01G062300,78,117,119,141
gene:GLYMA_01G062400,0,7,0,8
gene:GLYMA_01G062500,0,0,0,0
gene:GLYMA_01G062600,0,0,0,0
gene:GLYMA_01G062700,0,0,1,5
gene:GLYMA_01G062800,0,0,0,0
gene:GLYMA_01G062900,0,55,1,85
gene:GLYMA_01G063000,296,865,530,1351
gene:ENSRNA049760913,0,0,7,1
gene:GLYMA_01G063100,0,1,0,35
gene:GLYMA_01G063200,1,0,105,133
gene:GLYMA_01G063300,0,0,0,2
gene:GLYMA_01G063400,0,0,0,1
gene:GLYMA_01G063500,0,0,0,0
gene:GLYMA_01G063600,73,97,104,122
gene:GLYMA_01G063700,5,17,9,43
gene:GLYMA_01G063800,1,34,1,49
gene:GLYMA_01G063900,0,0,0,10
gene:GLYMA_01G064000,1,0,1,0
gene:GLYMA_01G064100,1,0,1,0
gene:GLYMA_01G0642002,0,0,0,0
gene:GLYMA_01G0642001,0,0,0,0
gene:GLYMA_01G064300,0,0,10,52
gene:GLYMA_01G064400,55,92,78,143
gene:GLYMA_01G064500,0,6,0,18
gene:GLYMA_01G064600,21,66,32,113
gene:GLYMA_01G064700,0,0,0,0
gene:GLYMA_01G064800,4,2,15,17
gene:GLYMA_01G064900,131,80,179,101
gene:GLYMA_01G065000,0,0,0,0
gene:GLYMA_01G065100,48,125,139,237
gene:GLYMA_01G065200,0,0,0,0
gene:GLYMA_01G065300,0,0,2,0
gene:GLYMA_01G065400,0,0,1,0
gene:GLYMA_01G065500,4,4,13,12
gene:GLYMA_01G065600,0,1,5,9
gene:GLYMA_01G065700,0,0,0,0
gene:GLYMA_01G065800,6,31,6,31
gene:GLYMA_01G065900,0,0,1,6
gene:GLYMA_01G066000,0,0,0,0
gene:GLYMA_01G066100,0,0,0,0
gene:GLYMA_01G066200,0,0,0,0
gene:GLYMA_01G066300,0,0,0,0
gene:GLYMA_01G066400,0,0,3,5
gene:GLYMA_01G066500,0,0,0,0
gene:GLYMA_01G066600,22,61,40,91
gene:GLYMA_01G066700,0,0,2,30
gene:GLYMA_01G066800,0,0,10,4
gene:GLYMA_01G066900,0,0,0,0
gene:GLYMA_01G067000,598,298,834,501
gene:GLYMA_01G067100,33,161,34,165
gene:GLYMA_01G067200,0,0,1,1
gene:GLYMA_01G067300,0,6,4,10
gene:GLYMA_01G067400,0,0,0,0
gene:GLYMA_01G067500,0,0,0,0
gene:GLYMA_01G067600,41,74,81,118
gene:GLYMA_01G067700,0,2,0,2
gene:GLYMA_01G067800,0,0,0,1
gene:GLYMA_01G067900,58,61,89,90
gene:GLYMA_01G068000,130,117,224,212
gene:GLYMA_01G068100,0,0,0,0
gene:GLYMA_01G068200,1,3,1,3
gene:GLYMA_01G068300,7,5,7,5
gene:GLYMA_01G068400,0,0,0,0
gene:GLYMA_01G068500,0,0,28,17
gene:GLYMA_01G068600,108,123,191,183
gene:GLYMA_01G068700,6,6,18,26
gene:GLYMA_01G068800,12,62,14,83
gene:GLYMA_01G068900,7,11,9,14
gene:GLYMA_01G069000,5,5,25,17
gene:GLYMA_01G069100,0,0,0,1
gene:GLYMA_01G069200,0,0,65,31
gene:GLYMA_01G069300,0,0,23,0
gene:GLYMA_01G069400,0,2,0,2
gene:GLYMA_01G069500,9,7,16,8
gene:GLYMA_01G069600,66,63,66,63
gene:GLYMA_01G069700,0,0,0,0
gene:GLYMA_01G069800,0,0,0,0
gene:GLYMA_01G069900,0,0,0,0
gene:GLYMA_01G070000,0,0,0,1
gene:GLYMA_01G070100,0,0,0,1
gene:GLYMA_01G070200,168,128,292,247
gene:GLYMA_01G070300,33,19,51,28
gene:GLYMA_01G070400,595,188,619,192
gene:GLYMA_01G070500,30,11,39,18
gene:GLYMA_01G070600,0,0,0,1
gene:GLYMA_01G070700,18,12,22,18
gene:GLYMA_01G070800,0,0,0,0
gene:GLYMA_01G070900,0,0,2,3
gene:GLYMA_01G071000,1,3,1,7
gene:GLYMA_01G071100,0,0,4,0
gene:GLYMA_01G071200,0,0,0,0
gene:GLYMA_01G071300,3338,1341,4157,1612
gene:GLYMA_01G071400,0,0,0,0
gene:GLYMA_01G071500,0,4,0,4
gene:GLYMA_01G071600,0,0,0,0
gene:GLYMA_01G071700,16,63,47,162
gene:GLYMA_01G071800,0,0,1,0
gene:GLYMA_01G071900,0,0,0,3
gene:GLYMA_01G072000,24,17,31,21
gene:GLYMA_01G072100,0,0,0,0
gene:GLYMA_01G072200,0,1,19,28
gene:GLYMA_01G072300,0,0,0,0
gene:GLYMA_01G072400,0,0,0,11
gene:GLYMA_01G072500,0,0,37,75
gene:GLYMA_01G072600,0,0,7,18
gene:GLYMA_01G072700,0,0,17,11
gene:GLYMA_01G072800,0,0,6,2
gene:GLYMA_01G072900,43,76,70,133
gene:GLYMA_01G073000,33,64,50,96
gene:GLYMA_01G073100,23,19,23,19
gene:GLYMA_01G073200,1,347,1,351
gene:GLYMA_01G073300,0,0,16,15
gene:GLYMA_01G073400,17,20,17,20
gene:GLYMA_01G073500,28,12,65,38
gene:GLYMA_01G073600,0,0,0,0
gene:GLYMA_01G073700,0,0,0,0
gene:GLYMA_01G073800,0,0,0,0
gene:GLYMA_01G073900,0,0,5,6
gene:GLYMA_01G074000,46,83,93,113
gene:GLYMA_01G074100,0,0,0,0
gene:GLYMA_01G074200,0,7,0,7
gene:GLYMA_01G074300,0,0,3,10
gene:GLYMA_01G074400,59,40,59,40
gene:GLYMA_01G074500,64,67,82,92
gene:GLYMA_01G074600,25,204,25,206
gene:GLYMA_01G074700,150,107,161,120
gene:GLYMA_01G074800,1,2,1,2
gene:GLYMA_01G074900,0,0,1,0
gene:GLYMA_01G075000,555,1,556,1
gene:GLYMA_01G075100,182,82,186,79
gene:GLYMA_01G075200,1,2,1,2
gene:GLYMA_01G075300,72,50,70,50
gene:GLYMA_01G075400,130,104,136,106
gene:GLYMA_01G075500,0,1,0,1
gene:GLYMA_01G075600,0,0,6,17
gene:GLYMA_01G075700,0,0,5,15
gene:GLYMA_01G075800,0,1,0,2
gene:GLYMA_01G075900,1,0,2,0
gene:GLYMA_01G076000,0,0,1,0
gene:GLYMA_01G076100,19,20,21,20
gene:GLYMA_01G076200,1,7,2,7
gene:GLYMA_01G076300,1,0,3,2
gene:GLYMA_01G076400,0,0,0,0
gene:GLYMA_01G076500,0,0,0,0
gene:GLYMA_01G076600,0,0,3,5
gene:GLYMA_01G076700,0,1,0,1
gene:GLYMA_01G076800,0,0,16,53
gene:GLYMA_01G076900,0,13,0,13
gene:GLYMA_01G077000,423,38,430,38
gene:GLYMA_01G077100,0,29,0,29
gene:GLYMA_01G077200,302,198,302,198
gene:GLYMA_01G077300,54,70,56,71
gene:GLYMA_01G077400,122,199,124,199
gene:GLYMA_01G077500,0,0,7,9
gene:GLYMA_01G077600,120,137,120,139
gene:GLYMA_01G077700,129,87,129,87
gene:GLYMA_01G077800,0,0,0,0
gene:GLYMA_01G077900,4,21,4,21
gene:GLYMA_01G078000,1,23,1,23
gene:GLYMA_01G078100,0,0,0,0
gene:GLYMA_01G078200,8,3,8,3
gene:GLYMA_01G078300,6473,2,7111,2
gene:GLYMA_01G078400,89,95,90,95
gene:GLYMA_01G078500,0,0,18,0
gene:GLYMA_01G078600,0,4,0,5
gene:GLYMA_01G078700,0,69,0,69
gene:GLYMA_01G078800,0,0,0,0
gene:GLYMA_01G078900,0,0,0,0
gene:GLYMA_01G079000,0,0,2,0
gene:GLYMA_01G079100,18,86,19,88
gene:GLYMA_01G079200,15,14,19,21
gene:GLYMA_01G079300,42,85,216,156
gene:GLYMA_01G0794002,0,0,0,0
gene:GLYMA_01G0794001,0,0,0,0
gene:GLYMA_01G079500,603,315,609,316
gene:GLYMA_01G079600,5,0,5,1
gene:GLYMA_01G079700,3,0,16,7
gene:GLYMA_01G079800,0,23,0,23
gene:GLYMA_01G079900,55,5,55,5
gene:GLYMA_01G080000,0,0,0,0
gene:GLYMA_01G080100,0,0,0,0
gene:GLYMA_01G080200,155,254,155,255
gene:GLYMA_01G080300,7,0,9,0
gene:GLYMA_01G080400,16,19,16,19
gene:GLYMA_01G080500,617,641,941,879
gene:GLYMA_01G080600,17,30,19,31
gene:GLYMA_01G080700,115,137,118,140
gene:GLYMA_01G080800,0,0,0,0
gene:GLYMA_01G080900,30,71,37,81
gene:GLYMA_01G081000,0,0,0,0
gene:GLYMA_01G081100,41,41,48,49
gene:GLYMA_01G081200,0,0,0,0
gene:GLYMA_01G081300,110,353,143,532
gene:GLYMA_01G081400,0,0,1,5
gene:GLYMA_01G081500,329,462,490,644
gene:GLYMA_01G081600,74,52,77,53
gene:GLYMA_01G081700,0,0,2,1
gene:GLYMA_01G081800,0,0,0,0
gene:GLYMA_01G0819002,24,51,25,53
gene:GLYMA_01G0819001,3,2,3,2
gene:GLYMA_01G082000,6,60,9,91
gene:GLYMA_01G082100,0,0,0,0
gene:GLYMA_01G082200,188,536,222,605
gene:GLYMA_01G082300,0,0,0,0
gene:GLYMA_01G082400,283,189,356,282
gene:GLYMA_01G082500,1,38,1,41
gene:GLYMA_01G082600,0,6,0,6
gene:GLYMA_01G082700,74,128,77,131
gene:GLYMA_01G082800,6,24,7,24
gene:GLYMA_01G082900,0,0,0,0
gene:GLYMA_01G083000,90,20,113,26
gene:GLYMA_01G083100,16,7,29,18
gene:GLYMA_01G083200,0,0,1,1
gene:GLYMA_01G083300,6,746,6,754
gene:GLYMA_01G083400,165,63,183,70
gene:GLYMA_01G083500,0,0,0,0
gene:GLYMA_01G083600,3,0,3,0
gene:GLYMA_01G083700,21,45,29,67
gene:GLYMA_01G083800,0,0,1,6
gene:GLYMA_01G083900,0,0,0,0
gene:GLYMA_01G084000,1,168,1,177
gene:GLYMA_01G084100,0,0,3,9
gene:GLYMA_01G084200,204,2,248,2
gene:GLYMA_01G084300,2,2,2,2
gene:GLYMA_01G084400,0,0,0,0
gene:GLYMA_01G084500,67,64,71,72
gene:GLYMA_01G084600,88,131,113,151
gene:GLYMA_01G084700,43,45,95,105
gene:GLYMA_01G084800,364,55,657,76
gene:GLYMA_01G084900,0,0,0,0
gene:GLYMA_01G085000,0,0,0,0
gene:GLYMA_01G085100,0,0,0,0
gene:GLYMA_01G085200,0,3,18,60
gene:GLYMA_01G085300,0,0,4,8
gene:GLYMA_01G085400,0,1,0,8
gene:GLYMA_01G085500,0,0,1,1
gene:GLYMA_01G085600,0,0,1,1
gene:GLYMA_01G085700,0,6,0,9
gene:GLYMA_01G085800,54,66,61,79
gene:GLYMA_01G085900,0,0,3,0
gene:GLYMA_01G086000,17,10,140,110
gene:GLYMA_01G086100,0,0,0,0
gene:GLYMA_01G086200,19,21,37,32
gene:GLYMA_01G086300,0,0,1,0
gene:GLYMA_01G086400,0,0,0,0
gene:GLYMA_01G086500,0,3,0,3
gene:GLYMA_01G0866002,31,56,41,64
gene:GLYMA_01G0866001,1,7,3,7
gene:GLYMA_01G086700,144,66,188,128
gene:GLYMA_01G086800,0,0,0,0
gene:GLYMA_01G086900,249,105,298,157
gene:GLYMA_01G087000,27,16,55,28
gene:GLYMA_01G087100,25,15,26,15
gene:GLYMA_01G087200,0,0,0,0
gene:GLYMA_01G087300,0,2,2,4
gene:GLYMA_01G087400,17,15,22,15
gene:GLYMA_01G087500,16,63,28,71
gene:GLYMA_01G087600,0,0,0,0
gene:GLYMA_01G087700,161,99,190,132
gene:GLYMA_01G087800,102,71,112,85
gene:GLYMA_01G087900,8,7,12,12
gene:GLYMA_01G088000,4,13,7,20
gene:GLYMA_01G088100,0,0,0,0
gene:GLYMA_01G088200,27,27,58,56
gene:GLYMA_01G088300,5,23,5,26
gene:GLYMA_01G088400,0,1,0,1
gene:GLYMA_01G088500,0,4,1,4
gene:GLYMA_01G088600,0,0,0,0
gene:GLYMA_01G088700,0,1,1,6
gene:GLYMA_01G088800,0,0,7,9
gene:GLYMA_01G088900,0,0,0,0
gene:GLYMA_01G089000,10,15,84,184
gene:GLYMA_01G089100,72,83,92,119
gene:GLYMA_01G089200,13,0,15,0
gene:GLYMA_01G089300,4,6,16,26
gene:GLYMA_01G089400,0,0,0,0
gene:GLYMA_01G089500,117,67,149,94
gene:GLYMA_01G089600,33,26,131,91
gene:GLYMA_01G089700,1,0,6,6
gene:GLYMA_01G089800,89,87,166,149
gene:GLYMA_01G089900,216,210,679,577
gene:GLYMA_01G090000,0,0,0,1
gene:GLYMA_01G090100,2,19,52,62
gene:GLYMA_01G090200,0,0,0,0
gene:GLYMA_01G090300,0,0,0,0
gene:GLYMA_01G090400,4,42,4,45
gene:GLYMA_01G090500,0,0,1,11
gene:GLYMA_01G090600,0,0,0,0
gene:GLYMA_01G090700,24,48,28,51
gene:GLYMA_01G090800,0,0,1,1
gene:GLYMA_01G090900,5,11,5,12
gene:GLYMA_01G091000,1,2,6,19
gene:GLYMA_01G091100,0,11,4,19
gene:GLYMA_01G091200,0,0,2,4
gene:GLYMA_01G091300,0,1,5,8
gene:GLYMA_01G091400,0,0,8,64
gene:GLYMA_01G091500,0,0,0,13
gene:GLYMA_01G091600,0,0,0,6
gene:GLYMA_01G091700,0,0,2,8
gene:GLYMA_01G091800,16,14,36,42
gene:GLYMA_01G091900,0,0,4,0
gene:GLYMA_01G092000,0,0,0,0
gene:GLYMA_01G092100,22,20,22,22
gene:GLYMA_01G092200,22,10,32,12
gene:GLYMA_01G092300,106,280,137,360
gene:GLYMA_01G092400,105,119,136,171
gene:GLYMA_01G092500,0,0,5,10
gene:GLYMA_01G092600,0,0,5,0
gene:GLYMA_01G092700,0,0,1,0
gene:GLYMA_01G092800,0,0,6,2
gene:GLYMA_01G092900,13,146,28,230
gene:GLYMA_01G093000,21,12,182,156
gene:GLYMA_01G0931002,0,0,1,0
gene:GLYMA_01G0931001,344,271,370,296
gene:GLYMA_01G093200,23,10,29,16
gene:GLYMA_01G093300,2,9,2,9
gene:GLYMA_01G093400,0,0,0,0
gene:GLYMA_01G093500,0,0,10,0
gene:GLYMA_01G093600,1,0,12,8
gene:GLYMA_01G093700,0,0,2,2
gene:GLYMA_01G093800,0,0,0,0
gene:GLYMA_01G093900,29,29,50,67
gene:GLYMA_01G094000,3,0,17,39
gene:GLYMA_01G094100,0,0,1,0
gene:GLYMA_01G094200,264,338,592,707
gene:GLYMA_01G094300,0,0,0,0
gene:GLYMA_01G094400,0,0,6,5
gene:GLYMA_01G094500,0,0,0,0
gene:GLYMA_01G094600,1,1,1,1
gene:GLYMA_01G094700,35,0,35,0
gene:GLYMA_01G094800,166,79,375,253
gene:GLYMA_01G094900,29,47,59,71
gene:GLYMA_01G095000,2122,2,2465,2
gene:GLYMA_01G095100,94,121,102,130
gene:GLYMA_01G095200,1,0,1,0
gene:GLYMA_01G095300,21,0,21,0
gene:GLYMA_01G095400,0,0,7,7
gene:GLYMA_01G095500,0,5,0,5
gene:GLYMA_01G095600,0,2,0,3
gene:GLYMA_01G095700,0,12,0,12
gene:GLYMA_01G095800,0,4,0,5
gene:GLYMA_01G095900,0,0,2,0
gene:GLYMA_01G096000,72,484,104,619
gene:GLYMA_01G096100,0,0,0,21
gene:GLYMA_01G096200,0,0,0,0
gene:GLYMA_01G096300,121,133,240,224
gene:GLYMA_01G096400,0,0,0,0
gene:GLYMA_01G096500,0,0,0,0
gene:GLYMA_01G096600,277,82,324,101
gene:GLYMA_01G096700,2,1,2,3
gene:GLYMA_01G096800,17,30,37,63
gene:GLYMA_01G096900,0,0,0,0
gene:GLYMA_01G097000,20,30,21,37
gene:GLYMA_01G097100,28,35,38,50
gene:GLYMA_01G097200,104,110,135,181
gene:GLYMA_01G097300,2,1,3,2
gene:GLYMA_01G097400,0,21,1,82
gene:GLYMA_01G097500,12,12,21,24
gene:GLYMA_01G097600,1,0,1,5
gene:GLYMA_01G097700,13,29,14,42
gene:GLYMA_01G097800,0,1,0,1
gene:GLYMA_01G097900,3,43,3,52
gene:GLYMA_01G098000,137,298,176,368
gene:GLYMA_01G098100,0,0,0,0
gene:GLYMA_01G098200,1,21,1,21
gene:GLYMA_01G098300,0,13,0,13
gene:GLYMA_01G098400,3,13,6,23
gene:GLYMA_01G098500,0,0,0,0
gene:GLYMA_01G098600,0,0,0,0
gene:GLYMA_01G098700,352,277,419,340
gene:GLYMA_01G098800,0,0,0,0
gene:GLYMA_01G098900,0,0,0,0
gene:GLYMA_01G099000,4,27,10,60
gene:GLYMA_01G099100,28,47,50,66
gene:GLYMA_01G099200,2,1,6,3
gene:GLYMA_01G099300,0,0,0,0
gene:GLYMA_01G099400,0,1,2,1
gene:GLYMA_01G099500,0,0,1,9
gene:GLYMA_01G099600,21,43,66,95
gene:GLYMA_01G099700,116,50,149,69
gene:GLYMA_01G099800,45,56,92,149
gene:GLYMA_01G099900,0,0,0,7
gene:GLYMA_01G100000,0,0,0,0
gene:GLYMA_01G100100,31,54,40,92
gene:GLYMA_01G100200,10,12,47,42
gene:GLYMA_01G100300,0,0,0,0
gene:GLYMA_01G100400,0,0,0,0
gene:GLYMA_01G100500,0,0,0,0
gene:GLYMA_01G100600,12,7,42,83
gene:GLYMA_01G100700,0,0,0,0
gene:GLYMA_01G100800,0,0,0,0
gene:GLYMA_01G100900,82,83,111,101
gene:GLYMA_01G101000,11,26,14,45
gene:GLYMA_01G101100,208,101,219,112
gene:GLYMA_01G101200,0,0,1,0
gene:GLYMA_01G101300,0,0,0,0
gene:GLYMA_01G101400,0,0,1,0
gene:GLYMA_01G101500,0,0,0,0
gene:GLYMA_01G101600,0,0,0,2
gene:GLYMA_01G101700,0,0,0,0
gene:GLYMA_01G101800,59,69,77,77
gene:GLYMA_01G101900,0,0,3,4
gene:GLYMA_01G102000,0,0,5,7
gene:GLYMA_01G102100,0,0,0,0
gene:GLYMA_01G102200,0,0,0,0
gene:GLYMA_01G102300,2,42,7,48
gene:GLYMA_01G102400,53,72,61,102
gene:GLYMA_01G102500,0,0,0,2
gene:GLYMA_01G102600,78,871,102,1140
gene:GLYMA_01G102700,3,36,3,36
gene:GLYMA_01G102800,6,8,7,9
gene:GLYMA_01G102900,2,3,4,4
gene:GLYMA_01G103000,0,0,0,0
gene:GLYMA_01G103100,12,24,34,49
gene:GLYMA_01G103200,76,122,100,150
gene:GLYMA_01G103300,0,2,0,2
gene:GLYMA_01G103400,0,0,15,24
gene:GLYMA_01G103500,1979,3885,2637,5703
gene:GLYMA_01G103600,0,0,0,0
gene:GLYMA_01G103700,0,0,0,0
gene:GLYMA_01G103800,0,0,0,0
gene:GLYMA_01G103900,0,0,0,0
gene:GLYMA_01G104000,0,0,0,0
gene:GLYMA_01G104100,1,0,4,0
gene:GLYMA_01G104200,46,17,56,19
gene:GLYMA_01G104300,0,0,0,0
gene:GLYMA_01G104400,0,0,0,0
gene:GLYMA_01G104500,0,0,0,0
gene:GLYMA_01G104600,11,8,16,12
gene:GLYMA_01G104700,0,0,18,4
gene:GLYMA_01G104800,44,89,48,109
gene:GLYMA_01G104900,0,0,18,28
gene:GLYMA_01G105000,8,42,24,112
gene:GLYMA_01G105100,1,5,1,5
gene:GLYMA_01G105200,0,0,23,2
gene:GLYMA_01G105300,0,3,0,4
gene:GLYMA_01G105400,3,10,5,14
gene:GLYMA_01G105500,223,196,424,473
gene:GLYMA_01G105600,0,1,3,2
gene:GLYMA_01G105700,0,1,2,46
gene:GLYMA_01G105800,0,0,10,223
gene:GLYMA_01G105900,0,4,1,9
gene:GLYMA_01G106000,51,169,80,276
gene:GLYMA_01G106100,0,0,0,0
gene:GLYMA_01G106200,664,433,761,571
gene:GLYMA_01G106300,0,0,1,6
gene:GLYMA_01G106400,0,0,2,4
gene:GLYMA_01G106500,37,27,39,29
gene:GLYMA_01G106600,48,42,110,108
gene:GLYMA_01G106700,111,0,111,0
gene:GLYMA_01G106800,88,60,93,70
gene:GLYMA_01G106900,0,0,0,0
gene:GLYMA_01G107000,5,25,5,25
gene:GLYMA_01G107100,43,29,43,30
gene:GLYMA_01G107200,0,0,0,0
gene:GLYMA_01G107300,0,0,1,0
gene:GLYMA_01G107400,0,0,0,0
gene:GLYMA_01G107500,78,50,78,50
gene:GLYMA_01G107600,1,0,1,0
gene:GLYMA_01G107700,5,9,5,11
gene:GLYMA_01G107800,0,0,0,0
gene:GLYMA_01G107900,8,80,8,80
gene:GLYMA_01G108000,705,319,726,323
gene:GLYMA_01G108100,0,0,0,0
gene:GLYMA_01G108200,23,108,25,109
gene:GLYMA_01G108300,0,9,0,15
gene:GLYMA_01G108400,0,24,0,28
gene:GLYMA_01G108500,0,0,6,8
gene:GLYMA_01G108600,0,0,0,4
gene:GLYMA_01G108700,59,124,68,157
gene:GLYMA_01G108800,0,0,0,0
gene:GLYMA_01G108900,0,0,0,0
gene:GLYMA_01G109000,0,0,0,6
gene:GLYMA_01G109100,51,27,51,27
gene:GLYMA_01G109200,18,47,19,64
gene:GLYMA_01G109300,620,890,1135,1365
gene:GLYMA_01G109400,0,0,2,0
gene:GLYMA_01G109500,134,23,146,43
gene:GLYMA_01G109600,105,85,259,179
gene:GLYMA_01G109700,54,28,57,32
gene:GLYMA_01G109800,32,39,37,47
gene:GLYMA_01G109900,0,0,0,0
gene:GLYMA_01G110000,0,0,1,7
gene:GLYMA_01G110100,9,8,9,8
gene:GLYMA_01G110200,54,52,90,78
gene:GLYMA_01G110300,1,2,1,4
gene:GLYMA_01G110400,4,3,39,44
gene:GLYMA_01G110500,33,41,36,46
gene:GLYMA_01G110600,7,11,9,14
gene:GLYMA_01G110700,0,0,0,0
gene:GLYMA_01G110800,0,0,0,0
gene:GLYMA_01G110900,70,62,168,114
gene:GLYMA_01G111000,1,0,5,1
gene:GLYMA_01G111100,0,0,5,13
gene:GLYMA_01G111200,56,64,169,249
gene:GLYMA_01G111300,95,187,182,390
gene:GLYMA_01G111400,0,0,0,0
gene:GLYMA_01G111500,62,7,63,9
gene:GLYMA_01G111600,0,0,0,0
gene:GLYMA_01G111700,0,0,19,3
gene:GLYMA_01G111800,0,0,0,7
gene:GLYMA_01G111900,112,227,140,290
gene:GLYMA_01G112000,0,0,5,3
gene:GLYMA_01G112100,0,1,5,25
gene:GLYMA_01G112200,161,30,173,35
gene:GLYMA_01G112300,14,7,20,8
gene:GLYMA_01G112400,0,0,0,0
gene:GLYMA_01G112500,0,2,0,2
gene:GLYMA_01G112600,61,137,80,206
gene:GLYMA_01G112700,12,19,16,57
gene:GLYMA_01G112800,0,0,2,1
gene:GLYMA_01G112900,38,568,54,723
gene:GLYMA_01G113000,97,687,147,1032
gene:GLYMA_01G113100,0,0,0,1
gene:GLYMA_01G113200,7,2,25,18
gene:GLYMA_01G113300,0,0,3,15
gene:GLYMA_01G113400,0,0,2,57
gene:GLYMA_01G113500,0,0,0,8
gene:GLYMA_01G113600,0,0,0,0
gene:GLYMA_01G113700,0,0,0,0
gene:GLYMA_01G113800,0,0,0,0
gene:GLYMA_01G113900,0,0,10,8
gene:GLYMA_01G114000,3,118,9,264
gene:GLYMA_01G114100,0,0,1,0
gene:GLYMA_01G114200,0,0,0,0
gene:GLYMA_01G114300,0,0,0,0
gene:GLYMA_01G114400,4,33,5,33
gene:GLYMA_01G114500,0,0,11,3
gene:GLYMA_01G114600,0,1,0,1
gene:GLYMA_01G114700,0,0,0,0
gene:GLYMA_01G114800,77,21,89,30
gene:GLYMA_01G114900,1,17,1,18
gene:GLYMA_01G115000,45,132,48,138
gene:GLYMA_01G115100,0,0,0,0
gene:GLYMA_01G115200,0,0,0,0
gene:GLYMA_01G115300,0,0,0,0
gene:GLYMA_01G115400,0,0,1,1
gene:GLYMA_01G115500,61,381,61,381
gene:GLYMA_01G115600,22,36,24,36
gene:GLYMA_01G115700,1,1,1,1
gene:GLYMA_01G115800,0,0,0,0
gene:GLYMA_01G115900,2,8,3,11
gene:GLYMA_01G116000,468,413,732,872
gene:GLYMA_01G116100,11,19,23,27
gene:GLYMA_01G116200,0,0,0,0
gene:GLYMA_01G116300,64,171,76,218
gene:GLYMA_01G116400,1,0,2,0
gene:GLYMA_01G116500,1,0,4,3
gene:GLYMA_01G116600,0,0,3,2
gene:GLYMA_01G116700,31,113,37,147
gene:GLYMA_01G1168002,0,0,0,3
gene:GLYMA_01G1168001,0,0,3,2
gene:GLYMA_01G116900,0,0,0,0
gene:GLYMA_01G117000,0,0,0,0
gene:GLYMA_01G117100,0,0,0,0
gene:GLYMA_01G117200,0,0,0,0
gene:GLYMA_01G117300,0,0,0,0
gene:GLYMA_01G117400,0,0,0,0
gene:GLYMA_01G117500,0,0,81,140
gene:GLYMA_01G117600,0,0,2,5
gene:GLYMA_01G117700,0,0,0,0
gene:GLYMA_01G117800,85,79,85,79
gene:GLYMA_01G117900,16,21,17,26
gene:GLYMA_01G118000,3,158,11,222
gene:GLYMA_01G118100,14,22,39,56
gene:GLYMA_01G118200,57,77,74,100
gene:GLYMA_01G118300,11,2,50,30
gene:GLYMA_01G118400,12,9,262,180
gene:GLYMA_01G118500,0,1,0,1
gene:GLYMA_01G118600,1,0,1,1
gene:GLYMA_01G118700,0,0,7,2
gene:GLYMA_01G1188002,3,3,26,22
gene:GLYMA_01G1188001,18,17,165,150
gene:GLYMA_01G118900,7,6,280,193
gene:GLYMA_01G119000,0,0,0,0
gene:GLYMA_01G119100,0,0,0,0
gene:GLYMA_01G119200,0,0,0,0
gene:GLYMA_01G119300,2,113,2,118
gene:GLYMA_01G119400,132,151,261,320
gene:GLYMA_01G119500,27,58,99,154
gene:GLYMA_01G119600,0,0,0,0
gene:GLYMA_01G119700,0,0,1,0
gene:GLYMA_01G119800,0,0,53,10
gene:GLYMA_01G119900,81,19,87,36
gene:GLYMA_01G120000,0,0,0,2
gene:GLYMA_01G120100,0,0,0,1
gene:GLYMA_01G120200,0,0,1,4
gene:GLYMA_01G120300,0,0,0,0
gene:GLYMA_01G120400,11,37,26,48
gene:GLYMA_01G120500,0,0,0,0
gene:GLYMA_01G120600,0,0,0,0
gene:GLYMA_01G120700,0,0,4,1
gene:GLYMA_01G120800,31,1,49,4
gene:GLYMA_01G120900,0,0,1,3
gene:GLYMA_01G121000,3,6,19,10
gene:GLYMA_01G121100,0,0,0,3
gene:GLYMA_01G121200,0,0,16,0
gene:GLYMA_01G121300,48,46,75,108
gene:GLYMA_01G121400,243,53,367,113
gene:GLYMA_01G121500,0,0,0,0
gene:GLYMA_01G121600,0,0,32,40
gene:GLYMA_01G121700,0,0,0,0
gene:GLYMA_01G121800,0,0,0,0
gene:GLYMA_01G121900,0,0,0,0
gene:GLYMA_01G122000,0,2,0,4
gene:GLYMA_01G122100,74,221,200,361
gene:GLYMA_01G122200,1,0,15,25
gene:GLYMA_01G122300,0,0,9,13
gene:GLYMA_01G122400,0,0,0,0
gene:GLYMA_01G122500,0,0,30,0
gene:GLYMA_01G122600,0,0,0,0
gene:GLYMA_01G122700,0,0,0,0
gene:GLYMA_01G122800,55,20,114,30
gene:GLYMA_01G122900,0,0,0,0
gene:GLYMA_01G123000,0,0,0,5
gene:GLYMA_01G123100,39,2,45,2
gene:GLYMA_01G123200,0,0,0,0
gene:GLYMA_01G123300,54,62,84,82
gene:GLYMA_01G123400,1,88,1,89
gene:GLYMA_01G123500,0,0,0,0
gene:GLYMA_01G123600,0,1,0,14
gene:GLYMA_01G123700,0,0,1,2
gene:GLYMA_01G123800,0,0,0,0
gene:GLYMA_01G123900,38,19,64,35
gene:GLYMA_01G124000,1,2,1,2
gene:GLYMA_01G124100,0,0,0,2
gene:GLYMA_01G124200,33,45,84,73
gene:GLYMA_01G124300,74,95,126,165
gene:GLYMA_01G124400,0,0,0,0
gene:GLYMA_01G124500,0,15,2,21
gene:GLYMA_01G124600,11,7,30,17
